station_prefix_id,prefix,station_name,station_type_id,city_id,city,cod_ibge,latitude,longitude,station_owner,ugrhi_id,ugrhi_name,ugrhi_cod,subugrhi_name,subugrhi_id,subugrhi_cod,transmission_type_name,measurement_gap,param_type,measurement_classification_type_id,public,qtd,value,read_value,max_value,min_value,min_date,max_date
35556,870,Mogi das Cruzes (Dique Biritiba Vertedor/Biritiba Mirim),1,459,Mogi das Cruzes,3530607,-23.610109,-46.095341,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,60.949999999999996,2.0316666666666663,61.9,60.099999999999994,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35558,163,Biritiba-Mirim (Vertedor Km 78),1,640,Biritiba-Mirim,3506607,-23.645913,-45.937023,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,223.1,,223.1,223.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35562,1089,Assis (Captação Ribeirão do Cervo),1,290,Assis,3504008,-22.610951,-50.446619,SABESP,16,MÉDIO PARANAPANEMA,17,Rio Capivara,41,174,WEBSERVICE,10,,3,True,6,50117.53333333333,,50117.6,50117.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35564,1088,Presidente Prudente (Captação Represa da CICA),1,540,Presidente Prudente,3541406,-22.176730,-51.481975,SABESP,20,PONTAL DO PARANAPANEMA,22,Rio Santo Anastácio,56,225,WEBSERVICE,10,,3,True,6,35193.333333333336,,35193.4,35193.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35566,1081,Itanhaém (Fazenda Caepupu),1,86,Itanhaém,3522109,-24.131604,-46.947053,SP ÁGUAS,2,BAIXADA SANTISTA,7,Rio Itapanhaú,114,71,WEBSERVICE,10,,3,True,6,206.9,,206.9,206.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35580,1091,Franca (Captação Rio Canoas),1,371,Franca,3516200,-20.429310163130722,-47.29395348974982,SABESP,8,SAPUCAÍ / GRANDE,8,Carmo,80,82,WEBSERVICE,10,,3,True,6,71667.75,,71668.3,71667.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35582,1092,Franca (Captação Pouso Alegre),1,371,Franca,3516200,-20.523058789114778,-47.4572900801999,SABESP,8,SAPUCAÍ / GRANDE,8,Sapucaí,79,81,WEBSERVICE,10,,3,True,6,77468.09999999999,,77468.2,77468.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35585,1100,São Luiz do Paraitinga (Captação Rio Paraitinga) ,1,250,São Luís do Paraitinga,3550001,-23.219181,-45.301976,SABESP,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,10,,3,True,6,73793.2,,73793.4,73792.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35587,1101,Redenção da Serra (Captação),1,546,Redenção da Serra,3542305,-23.285579,-45.541804,SABESP,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,10,,3,True,6,70732.95000000001,,70733.1,70732.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35588,3E-175,Córrego Corumbé - Montante RT-3a Corumbé,1,453,Mauá,3529401,-23.653635,-46.447295,SP ÁGUAS,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,76898.63333333335,,76900.0,76898.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35594,1090,Cajuru (Captação Barramento Ribeirão Vermelho),1,328,Cajuru,3509403,-21.310646,-47.294887,SABESP,21,PARDO,4,Médio Pardo,23,44,WEBSERVICE,10,,3,True,6,89467.34999999999,,89467.4,89467.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35596,1094,Mococa (Captação Canoas) ,1,458,Mococa,3530508,-21.428661881647404,-47.01317818350691,SABESP,21,PARDO,4,Rio Canoas,24,43,WEBSERVICE,10,,3,True,6,56496.5,,56496.6,56496.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35598,1095,Pedregulho (Captação Indaia) ,1,506,Pedregulho,3537008,-20.297946,-47.467682,SABESP,8,SAPUCAÍ / GRANDE,8,Carmo,80,82,WEBSERVICE,10,,3,True,6,91281.38333333335,,91281.5,91281.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35600,1096,Pedregulho (Captação Ponte Nova),1,506,Pedregulho,3537008,-20.316105,-47.498097,SABESP,8,SAPUCAÍ / GRANDE,8,Carmo,80,82,WEBSERVICE,10,,3,True,6,85014.09999999999,,85014.20000000001,85014.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35602,1097,Santa Rosa do Viterbo (Captação Quebra Cuia),1,611,Tambaú,3553302,-21.56282796589417,-47.3453346850199,SABESP,21,PARDO,4,Médio Pardo,23,44,WEBSERVICE,10,,3,True,6,66191.55,,66192.3,66189.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35604,1108,Biritiba-Mirim (AT15),1,640,Biritiba-Mirim,3506607,-23.67383,-46.08157,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,126.3,,126.4,126.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
